,RMS,Recording,TimeStamp
104,0.00151982807381,False,20160604192829902386
105,0.00142462855123,False,20160604192830902410
106,0.00115281812306,False,20160604192831902565
107,0.00101816498246,False,20160604192832902564
108,0.00105174307591,False,20160604192833902675
109,0.000954761072627,False,20160604192834902708
110,0.000918286331495,False,20160604192835902798
111,0.000830153933672,False,20160604192836902688
112,0.00108946187989,False,20160604192837902692
113,0.000886771603718,False,20160604192838902776
114,0.000782259903284,False,20160604192839902909
115,0.000731646690348,False,20160604192840902836
116,0.000764589652671,False,20160604192841902918
117,0.000741637584629,False,20160604192842902981
118,0.000931402510486,False,20160604192843902849
119,0.000840601782577,False,20160604192844903045
120,0.000794688399045,False,20160604192845903138
121,0.000740950554498,False,20160604192846903104
122,0.000821641121164,False,20160604192847903104
123,0.000924301421202,False,20160604192848903421
124,0.00104324831875,False,20160604192849903318
125,0.000910660785461,False,20160604192850903134
126,0.00109804430909,False,20160604192851903433
127,0.00117171197771,False,20160604192852903386
128,0.00114388393169,False,20160604192853903453
129,0.000961880935945,False,20160604192854903401
130,0.00115642272414,False,20160604192855903354
131,0.00180626369341,False,20160604192856903514
132,0.00194174306643,False,20160604192857903506
133,0.00153860965884,False,20160604192858903435
134,0.0018232473025,False,20160604192859903641
135,0.0016395446148,False,20160604192900903705
136,0.00171439663198,False,20160604192901903695
137,0.00173528061491,False,20160604192902903741
138,0.00163289838779,False,20160604192903903882
139,0.00159153947132,False,20160604192904903826
140,0.00175219333012,False,20160604192905903792
141,0.00187756289549,False,20160604192906903795
142,0.00172794052212,False,20160604192907903912
143,0.00148387398664,False,20160604192908903890
144,0.00146679112265,False,20160604192909903891
145,0.00186913164302,False,20160604192910903972
146,0.00190474079759,False,20160604192911904044
147,0.00176169255186,False,20160604192912904051
148,0.0016238293286,False,20160604192913904137
149,0.00169625692346,False,20160604192914904187
150,0.00112292881663,False,20160604192915904140
151,0.000955273575779,False,20160604192916904249
152,0.0011666194247,False,20160604192917904337
153,0.00121788249776,False,20160604192918904286
154,0.00107663366211,False,20160604192919904408
155,0.00095903069878,False,20160604192920904384
156,0.00121332748776,False,20160604192921904401
157,0.00118038879162,False,20160604192922904464
158,0.00127840032605,False,20160604192923904565
159,0.00191531789686,False,20160604192924904523
160,0.000838634139382,False,20160604192925904699
161,0.00112601731786,False,20160604192926904788
162,0.000966494978798,False,20160604192927904687
163,0.000909297035307,False,20160604192928904705
164,0.000747154232543,False,20160604192929904800
165,0.000993146373388,False,20160604192930904697
166,0.00103408001909,False,20160604192931904784
167,0.00111889921074,False,20160604192932904961
168,0.00101362321953,False,20160604192933904841
169,0.00110283466964,False,20160604192934904883
170,0.0011691651908,False,20160604192935904951
171,0.00116847558668,False,20160604192936904972
172,0.000913966666738,False,20160604192937905023
173,0.000821214344552,False,20160604192938905106
174,0.00092542068306,False,20160604192939905264
175,0.00104166379728,False,20160604192940905199
176,0.00120993634286,False,20160604192941905283
177,0.00120817572328,False,20160604192942905281
178,0.00137911883219,False,20160604192943905396
179,0.00169293310729,False,20160604192944905334
180,0.00189635175219,False,20160604192945905495
181,0.00206408504897,False,20160604192946905371
182,0.0019885477321,False,20160604192947905456
183,0.00191930614158,False,20160604192948905478
184,0.00241307879902,False,20160604192949905484
185,0.0019043752863,False,20160604192950905559
186,0.00153409812611,False,20160604192951905654
187,0.00119066340021,False,20160604192952905616
188,0.00121755071273,False,20160604192953905668
189,0.0011781915296,False,20160604192954905680
190,0.00114206609057,False,20160604192955905744
191,0.00126406999413,False,20160604192956905836
192,0.0011195956676,False,20160604192957905784
193,0.00119129089475,False,20160604192958905824
194,0.00113113047117,False,20160604192959905918
195,0.000896878140268,False,20160604193000905942
196,0.000993143087869,False,20160604193001905929
197,0.00106071496891,False,20160604193002906133
198,0.00100539773564,False,20160604193003906081
199,0.00110585071529,False,20160604193004906070
200,0.00121409704362,False,20160604193005906057
201,0.00134293304761,False,20160604193006906262
202,0.00177971360565,False,20160604193007906253
203,0.00183537769199,False,20160604193008906308
204,0.00177961847789,False,20160604193009906241
205,0.00172045173397,False,20160604193010906285
206,0.00181694449635,False,20160604193011906624
207,0.00197459042141,False,20160604193012906514
208,0.00199758902822,False,20160604193013906422
209,0.00206956012803,False,20160604193014906507
210,0.00206247936666,False,20160604193015906583
211,0.0018308512063,False,20160604193016906600
212,0.00154523830264,False,20160604193017906750
213,0.00115237688204,False,20160604193018906643
214,0.00139723822116,False,20160604193019906718
215,0.00137530692187,False,20160604193020906739
216,0.00105932804945,False,20160604193021906742
217,0.00112374136349,False,20160604193022906953
218,0.00104562032611,False,20160604193023906871
219,0.000995025079827,False,20160604193024906841
220,0.000927190050271,False,20160604193025907002
221,0.000898480941292,False,20160604193026906843
222,0.000882030024362,False,20160604193027907008
223,0.00211418583183,False,20160604193028907053
224,0.000844918022658,False,20160604193029907141
225,0.000825111046934,False,20160604193030907231
226,0.00080320234083,False,20160604193031907209
227,0.000882514789996,False,20160604193032907286
228,0.00101217506142,False,20160604193033907412
229,0.00110943160947,False,20160604193034907316
230,0.00082942219044,False,20160604193035907288
231,0.000861763157764,False,20160604193036907476
232,0.000974494150922,False,20160604193037907534
233,0.000862780907284,False,20160604193038907441
234,0.000972923634562,False,20160604193039907609
235,0.00102592418629,False,20160604193040907525
236,0.000934416007375,False,20160604193041907489
237,0.000878680073211,False,20160604193042907592
238,0.000856484580328,False,20160604193043907845
239,0.000905454898065,False,20160604193044907657
240,0.000917323362269,False,20160604193045907711
241,0.00109858055494,False,20160604193046907693
242,0.00120665193425,False,20160604193047907673
243,0.00139162370358,False,20160604193048907856
244,0.00132069027212,False,20160604193049907851
245,0.00109515402019,False,20160604193050907861
246,0.00108590992772,False,20160604193051907960
247,0.00119579906286,False,20160604193052907964
248,0.00148117800438,False,20160604193053908161
249,0.00156943144313,False,20160604193054908152
250,0.00201408140588,False,20160604193055908188
251,0.00161978350239,False,20160604193056908110
252,0.00143448924927,False,20160604193057908330
253,0.00194804025742,False,20160604193058908233
254,0.00201875459856,False,20160604193059908184
255,0.0023347592885,False,20160604193100908359
256,0.00260929207412,False,20160604193101908456
257,0.00253970895273,False,20160604193102908438
258,0.00208271142783,False,20160604193103908535
259,0.00163723734673,False,20160604193104908320
260,0.00235229558398,False,20160604193105908427
261,0.00198562661149,False,20160604193106908469
262,0.00229005112492,False,20160604193107908592
263,0.00255975607091,False,20160604193108908541
264,0.00205469684634,False,20160604193109908671
265,0.00176185833638,False,20160604193110908631
266,0.00162826284284,False,20160604193111908848
267,0.00183653859533,False,20160604193112908842
268,0.00182507790248,False,20160604193113908827
269,0.00179473959463,False,20160604193114908825
270,0.00155988955077,False,20160604193115909051
271,0.00140483203798,False,20160604193116908916
272,0.00120933077419,False,20160604193117908884
273,0.00107319737163,False,20160604193118908985
274,0.00104129184715,False,20160604193119909003
275,0.00116459943346,False,20160604193120908994
276,0.001246704344,False,20160604193121909108
277,0.00111573805442,False,20160604193122909079
278,0.000931035746685,False,20160604193123909129
279,0.0010558117045,False,20160604193124909269
280,0.000893783487907,False,20160604193125909261
281,0.000874351923893,False,20160604193126909232
282,0.000952759986522,False,20160604193127909293
283,0.00122692210394,False,20160604193128909343
284,0.000989555994211,False,20160604193129909385
285,0.000975366381711,False,20160604193130909386
286,0.00105620780549,False,20160604193131909570
287,0.000900592790994,False,20160604193132909636
288,0.000869148881364,False,20160604193133909608
289,0.00117599663638,False,20160604193134909856
290,0.000963337690707,False,20160604193135909784
291,0.00119121539585,False,20160604193136909737
292,0.000965978295454,False,20160604193137909726
293,0.00155410146396,False,20160604193138909721
294,0.00114505706106,False,20160604193139909821
295,0.00349155331061,False,20160604193140909854
296,0.00127354859516,False,20160604193141909842
297,0.000874587086653,False,20160604193142909869
298,0.00109857206727,False,20160604193143910095
299,0.0010528277267,False,20160604193144910132
300,0.000917139388491,False,20160604193145910229
301,0.00107500045362,False,20160604193146910081
302,0.00111074657719,False,20160604193147910088
303,0.000963154930201,False,20160604193148910249
304,0.00101654813636,False,20160604193149910289
305,0.00119590713809,False,20160604193150910218
306,0.00133530440452,False,20160604193151910287
307,0.00151257297653,False,20160604193152910337
308,0.00139761501061,False,20160604193153910412
309,0.00147045392622,False,20160604193154910296
310,0.00143675084109,False,20160604193155910584
311,0.00135462310465,False,20160604193156910519
312,0.00113656034695,False,20160604193157910654
313,0.0010578511512,False,20160604193158910581
314,0.00130997684639,False,20160604193159910470
315,0.00134339194881,False,20160604193200910684
316,0.00130189085268,False,20160604193201910769
317,0.00120555747291,False,20160604193202910694
318,0.0012406855064,False,20160604193203910887
319,0.00107202493052,False,20160604193204910886
320,0.000925687259699,False,20160604193205910839
321,0.000991504396413,False,20160604193206910990
322,0.000899717940503,False,20160604193207911000
323,0.000958058565127,False,20160604193208911062
324,0.000994345393708,False,20160604193209910994
325,0.00111557558515,False,20160604193210911033
326,0.001031458094,False,20160604193211910964
327,0.00126081593058,False,20160604193212911113
328,0.0011144254799,False,20160604193213911192
329,0.0011269540121,False,20160604193214911139
330,0.000974582332294,False,20160604193215911234
331,0.0012751275628,False,20160604193216911398
332,0.00108985386082,False,20160604193217911385
333,0.00112103911162,False,20160604193218911327
334,0.00150800507612,False,20160604193219911425
335,0.0014278893333,False,20160604193220911425
336,0.00142181413769,False,20160604193221911411
337,0.00180897700175,False,20160604193222911603
338,0.00175350267922,False,20160604193223911403
339,0.00154410609355,False,20160604193224911557
340,0.00117970172922,False,20160604193225911610
341,0.00104419510455,False,20160604193226911726
342,0.00114900079673,False,20160604193227911687
343,0.00113632466392,False,20160604193228911694
344,0.000993760702024,False,20160604193229911900
345,0.00112919390307,False,20160604193230911748
346,0.000949998858187,False,20160604193231911725
347,0.00102754605167,False,20160604193232911847
348,0.00107935174665,False,20160604193233911937
349,0.00115928240215,False,20160604193234911903
350,0.00129155869341,False,20160604193235911969
351,0.00112750523304,False,20160604193236911935
352,0.00115490631423,False,20160604193237911963
353,0.0011931320761,False,20160604193238912186
354,0.00144428754656,False,20160604193239911982
355,0.00140589336413,False,20160604193240912192
356,0.00135253993058,False,20160604193241912226
357,0.0013941471485,False,20160604193242912196
358,0.001253559317,False,20160604193243912408
359,0.00086400817741,False,20160604193244912286
360,0.000938885113571,False,20160604193245912339
361,0.00102862363316,False,20160604193246912450
362,0.00115344785936,False,20160604193247912594
363,0.00131009841024,False,20160604193248912497
364,0.0014083010854,False,20160604193249912539
365,0.00147464171133,False,20160604193250912561
366,0.00139119199956,False,20160604193251912662
367,0.00147068416411,False,20160604193252912627
368,0.00154318867424,False,20160604193253912666
369,0.00217121791234,False,20160604193254912791
370,0.00176836804406,False,20160604193255912744
371,0.00162956784714,False,20160604193256912845
372,0.00198359382015,False,20160604193257912822
373,0.00248793581676,False,20160604193258912855
374,0.00203676302585,False,20160604193259912954
375,0.00176897991819,False,20160604193300913023
376,0.00146440181947,False,20160604193301912920
377,0.00168642745427,False,20160604193302913009
378,0.00200147839657,False,20160604193303913017
379,0.00171741501533,False,20160604193304913151
380,0.00182739655402,False,20160604193305913253
381,0.00157463753341,False,20160604193306913182
382,0.00119395732437,False,20160604193307913258
383,0.00135416234809,False,20160604193308913288
384,0.00122491699481,False,20160604193309913273
385,0.00123004088896,False,20160604193310913366
386,0.00128958047769,False,20160604193311913434
387,0.00107660588488,False,20160604193312913342
388,0.00149054091408,False,20160604193313913448
389,0.00178168393039,False,20160604193314913395
390,0.00135714277487,False,20160604193315913499
391,0.00141317428411,False,20160604193316913535
392,0.00153163015897,False,20160604193317913559
393,0.00149411879646,False,20160604193318913604
394,0.00111958064256,False,20160604193319913687
395,0.00118572403235,False,20160604193320913684
396,0.00116983231807,False,20160604193321913795
397,0.000950986537401,False,20160604193322913755
398,0.000947837383795,False,20160604193323913762
399,0.00112597200217,False,20160604193324913845
400,0.000875639351917,False,20160604193325914084
401,0.000819124478305,False,20160604193326914133
402,0.000940717018651,False,20160604193327914093
403,0.000867763530874,False,20160604193328914036
404,0.00096118092174,False,20160604193329914114
405,0.000961723087378,False,20160604193330914085
406,0.000957246903494,False,20160604193331914047
407,0.000996752668043,False,20160604193332914349
408,0.00106855604129,False,20160604193333914080
409,0.00110194467913,False,20160604193334914147
410,0.00160962051393,False,20160604193335914240
411,0.00145841368808,False,20160604193336914221
412,0.00184444177702,False,20160604193337914390
413,0.00144036315286,False,20160604193338914411
414,0.00110523987335,False,20160604193339914343
415,0.00108264420108,False,20160604193340914456
416,0.00101166709475,False,20160604193341914711
417,0.000950152230698,False,20160604193342914598
418,0.000835188801281,False,20160604193343914536
419,0.000845271207217,False,20160604193344914700
420,0.000798323018894,False,20160604193345914751
421,0.000901889583453,False,20160604193346914667
422,0.000874927751583,False,20160604193347914693
423,0.000952212728626,False,20160604193348914703
424,0.000943493144338,False,20160604193349914768
425,0.000933389412205,False,20160604193350914911
426,0.000866947942972,False,20160604193351914851
427,0.000860756178617,False,20160604193352914866
428,0.000862174161866,False,20160604193353914960
429,0.00102510034191,False,20160604193354915021
430,0.00104349923553,False,20160604193355915355
431,0.00105478185259,False,20160604193356915124
432,0.001118149888,False,20160604193357915157
433,0.00095805350595,False,20160604193358915226
434,0.00108594843579,False,20160604193359915282
435,0.00112688393908,False,20160604193400915332
436,0.00160303268016,False,20160604193401915205
437,0.00149578696039,False,20160604193402915412
438,0.00170534596158,False,20160604193403915379
439,0.00153149463425,False,20160604193404915441
440,0.001323413554,False,20160604193405915424
441,0.00132413120533,False,20160604193406915471
442,0.00171536413633,False,20160604193407915446
443,0.00188972206494,False,20160604193408915587
444,0.0015007568257,False,20160604193409915627
445,0.00165301759007,False,20160604193410915686
446,0.00174637672641,False,20160604193411915705
447,0.00204784938431,False,20160604193412915708
448,0.00219089495421,False,20160604193413915730
449,0.00133004801033,False,20160604193414915876
450,0.00128519909462,False,20160604193415915812
451,0.00120595088589,False,20160604193416915937
452,0.00111031240314,False,20160604193417915970
453,0.0014015111771,False,20160604193418915986
454,0.00136269112299,False,20160604193419916021
455,0.00125569438928,False,20160604193420915997
456,0.00120655590165,False,20160604193421916141
457,0.00120347003782,False,20160604193422916197
458,0.00118997157692,False,20160604193423916194
459,0.00115917863734,False,20160604193424916131
460,0.00129544291431,False,20160604193425916250
461,0.00157763265124,False,20160604193426916249
462,0.00153637871484,False,20160604193427916204
463,0.00165970309486,False,20160604193428916260
464,0.00178623466979,False,20160604193429916413
465,0.00150723336743,False,20160604193430916400
466,0.00166141929938,False,20160604193431916474
467,0.00249969233375,False,20160604193432916572
468,0.00259285363391,False,20160604193433916592
469,0.00266591012153,False,20160604193434916629
470,0.00251772300254,False,20160604193435916620
471,0.00271793720551,False,20160604193436916814
472,0.00260144463971,False,20160604193437916765
473,0.00159245522871,False,20160604193438916811
474,0.00120658569331,False,20160604193439916859
475,0.00133368173097,False,20160604193440916955
476,0.00137572643984,False,20160604193441916741
477,0.0013868383525,False,20160604193442917103
478,0.00134267196137,False,20160604193443916973
479,0.00113044019606,False,20160604193444916885
480,0.00120695672347,False,20160604193445917066
481,0.00139287505767,False,20160604193446917032
482,0.00160303854296,False,20160604193447917029
483,0.00284588558672,False,20160604193448917042
484,0.00234020627699,False,20160604193449917364
485,0.00221181640807,False,20160604193450917148
486,0.00228631924199,False,20160604193451917340
487,0.00223349730832,False,20160604193452917373
488,0.00228475198121,False,20160604193453917387
489,0.00231909807716,False,20160604193454917433
490,0.00237627862791,False,20160604193455917446
491,0.00299496010462,False,20160604193456917474
492,0.00419807787621,False,20160604193457917472
493,0.00380118948586,False,20160604193458917661
494,0.00627437511935,True,20160604193459917701
495,0.00854522690352,False,20160604193500917575
496,0.0121834232246,True,20160604193501917545
497,0.0113371876659,False,20160604193502917672
498,0.00971034277535,False,20160604193503917681
499,0.00265194220754,False,20160604193504917807
500,0.00215318452165,False,20160604193505917701
501,0.00193637195619,False,20160604193506917802
502,0.00220135834713,False,20160604193507918003
503,0.00178172426247,False,20160604193508917945
504,0.00189723127845,False,20160604193509917925
505,0.00134571328297,False,20160604193510917947
506,0.00123562810323,False,20160604193511917998
507,0.00149193750206,False,20160604193512917984
508,0.00131116424871,False,20160604193513918114
509,0.00121582779259,False,20160604193514918127
510,0.00122053495004,False,20160604193515918139
511,0.00119938741541,False,20160604193516918278
512,0.00101286080902,False,20160604193517918281
513,0.00105691458034,False,20160604193518918565
514,0.00100787874629,False,20160604193519918283
515,0.00114450392283,False,20160604193520918346
516,0.00116663882228,False,20160604193521918472
517,0.00126340373228,False,20160604193522918536
518,0.00123001964099,False,20160604193523918515
519,0.00109360154297,False,20160604193524918502
520,0.0011543621401,False,20160604193525918661
521,0.00136113715209,False,20160604193526918731
522,0.00159275319944,False,20160604193527918801
523,0.00177047985565,False,20160604193528918722
524,0.00165279930899,False,20160604193529918743
525,0.00142897239759,False,20160604193530918727
526,0.00147090504026,False,20160604193531918750
527,0.00185926333482,False,20160604193532918763
528,0.00241500300078,False,20160604193533918887
529,0.00211020346765,False,20160604193534918987
530,0.00297945968734,False,20160604193535918875
531,0.00393843304866,False,20160604193536918897
532,0.00356654311477,False,20160604193537919003
533,0.00462023997986,False,20160604193538919054
534,0.00563406649336,False,20160604193539919031
535,0.00525225816776,False,20160604193540919092
536,0.00609192750424,False,20160604193541919082
537,0.00696181212713,False,20160604193542919413
538,0.00765812665155,False,20160604193543919295
539,0.00456183548038,False,20160604193544919328
540,0.00444657502472,False,20160604193545919479
541,0.00306842327656,False,20160604193546919354
542,0.00212131718976,False,20160604193547919488
543,0.00190795110408,False,20160604193548919450
544,0.0015189520322,False,20160604193549919522
545,0.00208797517929,False,20160604193550919514
546,0.00183364707861,False,20160604193551919580
547,0.00185076484893,False,20160604193552919574
548,0.0016364952836,False,20160604193553919689
549,0.00182468832005,False,20160604193554919672
550,0.00196368531933,False,20160604193555919613
551,0.00172869453338,False,20160604193556919825
552,0.00140918017361,False,20160604193557919784
553,0.00124374366368,False,20160604193558919838
554,0.00118163171449,False,20160604193559919831
555,0.0011636026023,False,20160604193600919978
556,0.00114989298284,False,20160604193601919879
557,0.00112789132344,False,20160604193602920018
558,0.00104513382865,False,20160604193603920209
559,0.0011038262524,False,20160604193604920039
560,0.00122921135318,False,20160604193605920083
561,0.00128933749088,False,20160604193606920060
562,0.0014999900612,False,20160604193607920199
563,0.00154272684065,False,20160604193608920328
564,0.00164860179427,False,20160604193609920300
565,0.00138353430884,False,20160604193610920299
566,0.00143337518321,False,20160604193611920358
567,0.00122898006822,False,20160604193612920383
568,0.0012251764557,False,20160604193613920539
569,0.00139245151487,False,20160604193614920413
570,0.00182553641243,False,20160604193615920515
571,0.001673305247,False,20160604193616920530
572,0.00149916547734,False,20160604193617920535
573,0.00104515384415,False,20160604193618920597
574,0.00115578968414,False,20160604193619920670
575,0.00138031903608,False,20160604193620920777
576,0.00141927862812,False,20160604193621920793
577,0.00155091735127,False,20160604193622920756
578,0.00163714831769,False,20160604193623920764
579,0.0016927454758,False,20160604193624920868
580,0.00170945898729,False,20160604193625920917
581,0.00176202646056,False,20160604193626920891
582,0.00187582460112,False,20160604193627921021
583,0.00185392118843,False,20160604193628921024
584,0.00184377226709,False,20160604193629921132
585,0.00181204927095,False,20160604193630921235
586,0.00201149731727,False,20160604193631921146
587,0.00169066943709,False,20160604193632921127
588,0.00190610462344,False,20160604193633921191
589,0.00181137606071,False,20160604193634921263
590,0.00204257355384,False,20160604193635921294
591,0.00201251225781,False,20160604193636921309
592,0.00182211815702,False,20160604193637921403
593,0.00160171251725,False,20160604193638921384
594,0.00123579434876,False,20160604193639921527
595,0.00113963686834,False,20160604193640921395
596,0.00126728090549,False,20160604193641921534
597,0.00121855129101,False,20160604193642921599
598,0.00126943608938,False,20160604193643921703
599,0.00136523200157,False,20160604193644921656
600,0.00106829167518,False,20160604193645921665
601,0.00124149300087,False,20160604193646921643
602,0.00133082480215,False,20160604193647921785
603,0.00122287706251,False,20160604193648921730
604,0.00141155524503,False,20160604193649921759
605,0.00128377185765,False,20160604193650921802
606,0.00120615826475,False,20160604193651921944
607,0.00120320833599,False,20160604193652921947
608,0.00130662990569,False,20160604193653922030
609,0.00114018793146,False,20160604193654921985
610,0.00129770555898,False,20160604193655922218
611,0.00136409274826,False,20160604193656921989
612,0.00180238019112,False,20160604193657922240
613,0.00208482563564,False,20160604193658922209
614,0.00205592845733,False,20160604193659922191
615,0.0019798366457,False,20160604193700922207
616,0.00152372706267,False,20160604193701922294
617,0.00122690890106,False,20160604193702922240
618,0.00109606904398,False,20160604193703922402
619,0.00126483661214,False,20160604193704922412
620,0.00116810870533,False,20160604193705922426
621,0.00118874337916,False,20160604193706922417
622,0.00124160227823,False,20160604193707922678
623,0.00113577666336,False,20160604193708922715
624,0.00139675223929,False,20160604193709922703
625,0.00161688637414,False,20160604193710922687
626,0.00180282725892,False,20160604193711922743
627,0.00225688788344,False,20160604193712922726
628,0.00235704927512,False,20160604193713922645
629,0.00229884180724,False,20160604193714922870
630,0.00209117982427,False,20160604193715922849
631,0.0024929279568,False,20160604193716922811
632,0.00239779939823,False,20160604193717922846
633,0.00180871683598,False,20160604193718922848
634,0.00159166676525,False,20160604193719923018
635,0.00138441188515,False,20160604193720923036
636,0.00130196908256,False,20160604193721923133
637,0.00118950304177,False,20160604193722922977
638,0.00114939545964,False,20160604193723923197
639,0.00111115644301,False,20160604193724923203
640,0.00126978514564,False,20160604193725923209
641,0.00137736050794,False,20160604193726923307
642,0.00158959692593,False,20160604193727923332
643,0.00171538181025,False,20160604193728923254
644,0.00151995013938,False,20160604193729923383
645,0.00165800285807,False,20160604193730923385
646,0.00205358249214,False,20160604193731923518
647,0.00213120998335,False,20160604193732923439
648,0.00252077433661,False,20160604193733923607
649,0.00208001126771,False,20160604193734923564
650,0.00209891102471,False,20160604193735923723
651,0.00214271555608,False,20160604193736923609
652,0.00290155504737,False,20160604193737923723
653,0.00248543571046,False,20160604193738923739
654,0.00259648520219,False,20160604193739923804
655,0.00267970859634,False,20160604193740923874
656,0.00223785647686,False,20160604193741924018
657,0.00186891321649,False,20160604193742923837
658,0.00178437315077,False,20160604193743924103
659,0.00234722445627,False,20160604193744923995
660,0.00172643434976,False,20160604193745924010
661,0.00128884344056,False,20160604193746924153
662,0.00117716154415,False,20160604193747924107
663,0.00153156934118,False,20160604193748924287
664,0.00105814536049,False,20160604193749924295
665,0.00114754618257,False,20160604193750924346
666,0.0020226672849,False,20160604193751924361
667,0.00200473021518,False,20160604193752924269
668,0.00172625853834,False,20160604193753924267
669,0.00252678752584,False,20160604193754924349
670,0.00207877394095,False,20160604193755924522
671,0.00213362927472,False,20160604193756924351
672,0.00299135566116,False,20160604193757924503
673,0.00382804194151,False,20160604193758924446
674,0.0034685049824,False,20160604193759924428
675,0.00219727303235,False,20160604193800924609
676,0.00202991038742,False,20160604193801924602
677,0.00208108808352,False,20160604193802924719
678,0.0017182380666,False,20160604193803924738
679,0.00217966643055,False,20160604193804924690
680,0.00221019261481,False,20160604193805924791
681,0.00162966694518,False,20160604193806924764
682,0.00154898528633,False,20160604193807924865
683,0.00136043918508,False,20160604193808924889
684,0.00160222207703,False,20160604193809924940
685,0.00154383649757,False,20160604193810925035
686,0.00159995967851,False,20160604193811924996
687,0.00160496358262,False,20160604193812925138
688,0.0012442152404,False,20160604193813925279
689,0.0012197165589,False,20160604193814925145
690,0.00122610185254,False,20160604193815925183
691,0.00115008337443,False,20160604193816925249
692,0.00105906365319,False,20160604193817925246
693,0.00114180711002,False,20160604193818925303
694,0.00140751788813,False,20160604193819925502
695,0.00178028525006,False,20160604193820925358
696,0.00172803152829,False,20160604193821925533
697,0.00133136643394,False,20160604193822925604
